1.098267,12,8,980,724,17.299983,254,252,6548.499023,4618.185059,3,2,99.763091,140.804422,5644.064171,246.348516,255,2078175669,1680796369,255,0.20617,0.112632,0.093538,82,91,0,0,6,1,1,1,1,1,0,0,0,2,1,0,Fuzzers
0.569211,20,0,1040,0,33.379537,254,0,13885.8877,0,0,0,29.958475,0,36.541867,0,0,0,0,0,0,0,0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.715245,60,14,68201,612,102.062928,254,252,750120.5625,6364.25293,27,1,11.79122,52.689,1239.2698,67.968898,255,913387950,1950892973,255,0.083396,0.030279,0.053117,1137,44,1,0,2,1,1,1,1,3,0,0,1,1,2,0,Fuzzers
1.25063,12,10,2090,820,16.791537,254,252,12256.22266,4720.820801,3,2,110.996365,129.937336,6941.946912,191.765453,255,3526199144,3580743587,255,0.146539,0.081185,0.065354,174,82,0,0,5,1,1,1,1,1,0,0,0,3,1,0,Fuzzers
0.00001,2,0,168,0,100000.0025,254,0,67200000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Reconnaissance
0.505999,12,26,860,26136,73.12267,62,252,12474.33203,397328.8125,2,10,45.999909,17.784881,3178.403187,2219.545984,255,1381170896,3232491580,255,0.12007,0.054775,0.065295,72,1005,1,12289,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
1.200935,118,34,132720,2334,125.735364,62,252,876623.625,15094.90527,56,8,10.264402,34.595574,1149.133631,53.243707,255,1940985146,674979259,255,0.06592,0.045141,0.020779,1125,69,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
1.329375,22,22,1182,1626,32.346027,62,252,6794.169922,9345.745117,7,9,63.303573,62.447763,3570.238458,3289.542644,255,2186181625,859813610,255,0.032471,0.017267,0.015204,54,74,0,0,1,1,1,1,1,1,1,1,0,1,1,0,Exploits
0.000004,2,0,200,0,250000.0006,254,0,200000000,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,20,4,0,DoS
0.00001,2,0,200,0,100000.0025,254,0,80000000,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,2,2,2,4,0,0,0,20,4,0,DoS
0.000003,2,0,200,0,333333.3215,254,0,266666656,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,DoS
0.000008,2,0,200,0,125000.0003,254,0,100000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,DoS
0.000006,2,0,200,0,166666.6608,254,0,133333328,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,DoS
0.000005,2,0,754,0,200000.0051,254,0,603200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,377,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Shellcode
0.000009,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,DoS
0.000014,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,3,2,3,3,3,3,0,0,0,3,3,0,Exploits
0.000009,2,0,200,0,111111.1072,254,0,88888888,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,100,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,DoS
0.000007,2,0,114,0,142857.1409,254,0,65142856,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,57,0,0,0,34,2,34,34,16,34,0,0,0,35,34,0,Generic
0.000009,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,16,2,16,16,8,16,0,0,0,16,16,0,Generic
2.07988,10,6,1074,268,7.211955,254,252,3719.445312,861.588196,2,1,224.541,393.790188,17371.79222,742.604938,255,390103798,2358516414,255,0.178403,0.11092,0.067483,107,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Backdoor
0.000009,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,11,2,8,8,8,11,0,0,0,8,11,0,Generic
0.000009,2,0,114,0,111111.1072,254,0,50666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,57,0,0,0,29,2,13,13,13,29,0,0,0,13,29,0,Generic
0.000005,2,0,114,0,200000.0051,254,0,91200000,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,57,0,0,0,21,2,14,14,14,21,0,0,0,14,21,0,Generic
0.000008,2,0,114,0,125000.0003,254,0,57000000,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,57,0,0,0,24,2,24,24,13,24,0,0,0,24,24,0,Generic
0.000009,2,0,106,0,111111.1072,254,0,47111108,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,DoS
0.000009,2,0,168,0,111111.1072,254,0,74666664,0,0,0,0.009,0,0,0,0,0,0,0,0,0,0,84,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Reconnaissance
1.332993,12,12,555,550,17.254404,254,252,3054.779541,3030.773438,3,4,121.181179,108.54418,7040.842421,189.916781,255,3634248782,2005146792,255,0.238365,0.102846,0.135519,46,46,0,0,2,1,1,1,1,1,0,0,0,14,1,0,Exploits
4.28973,70,30,69714,2114,23.078375,254,252,128155.3828,3811.894775,32,8,62.170003,143.224969,7162.512362,315.377219,255,1095133538,1224311344,255,0.250428,0.135501,0.114927,996,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
0.712435,12,10,2246,1130,29.476373,254,252,23120.70508,11419.98926,3,2,62.824271,75.815781,4119.985071,143.099594,255,144586202,3556349089,255,0.077559,0.030085,0.047474,187,113,1,109,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
0.523187,12,8,1058,718,36.315888,254,252,14832.17285,9617.976562,3,2,46.31909,58.89343,2343.655189,82.351453,255,1628218846,3880148296,255,0.142477,0.110925,0.031552,88,90,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers
0.867489,10,10,804,3772,21.902296,62,252,6676.741699,31308.75586,2,3,96.387667,86.623222,5429.263097,7329.812049,255,2653637679,2300549359,255,0.131742,0.048827,0.082915,80,377,1,1438,1,1,1,1,1,1,0,0,1,1,1,0,DoS
2.333458,10,8,564,354,7.285325,254,252,1741.621216,1062.800415,2,1,257.146889,321.323,16214.37434,477.109719,255,3381541871,1022651932,255,0.144316,0.084191,0.060125,56,44,0,0,3,1,1,1,1,1,0,0,0,2,1,0,Reconnaissance
0.000006,2,0,156,0,166666.6608,254,0,104000000,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,78,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS
3.833387,16,16,886,850,8.086844,254,252,1734.236694,1663.281128,4,4,255.559146,248.974797,17750.64682,423.95275,255,2221620441,3546004297,255,0.24628,0.098124,0.148156,55,53,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers
1.742293,10,8,1134,354,9.757257,62,252,4688.074707,1423.411621,2,1,193.588111,236.546422,11137.58188,390.805781,255,3787913292,3101863289,255,0.195596,0.085594,0.110002,113,44,0,0,1,1,1,1,1,1,0,0,0,6,1,0,DoS
3.817101,22,22,3277,1782,11.265094,62,252,6557.856445,3565.009033,8,8,181.727423,175.328578,9910.115283,249.765391,255,3146382180,1543471617,255,0.223148,0.135197,0.087951,149,81,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
1.334146,10,10,798,1412,14.24132,62,252,4311.37207,7621.354492,2,2,148.238444,137.173563,8847.9389,232.753922,255,2400470122,3160774423,255,0.186345,0.098807,0.087538,80,141,1,259,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
1.20843,10,8,564,354,14.067839,254,252,3363.04126,2052.249512,2,1,134.174111,158.292281,7575.859783,243.315672,255,108940171,337595065,255,0.183998,0.100379,0.083619,56,44,0,0,3,1,2,1,1,1,0,0,0,4,1,0,Reconnaissance
0.408906,10,6,886,268,36.683246,254,252,15612.38965,4382.425293,2,1,36.418,74.021797,1826.924049,97.003773,255,1478754024,1072028014,255,0.086326,0.038788,0.047538,89,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
0.448793,10,8,806,1110,37.879379,62,252,12941.37891,17326.47461,2,2,49.865889,49.249715,2557.882012,79.439047,255,2472990508,74442927,255,0.148563,0.073685,0.074878,81,139,1,227,3,1,2,2,2,3,0,0,4,2,3,0,Analysis
